id   	 sen_id 	 va_id 	 ori_gold 	 final_gold 	 pred    	 ex_condition  	 worker_decision   	 final_label 	 dataset
4341	750	4237	to $ 270 million , or $ 1.68 a share~A4~9	to $ 270 million , or $ 1.68 a share~A4~9	to $ 270 million , or $ 1.68 a share~A4~9	main_workflow	solved by compare	to $ 270 million , or $ 1.68 a share~A4~9	SRL_large_scale
4342	750	4238	from $ 247 million , or $ 1.52 a share~A3~9	from $ 247 million , or $ 1.52 a share~A3~9	from $ 247 million , or $ 1.52 a share~A3~9	main_workflow	solved by filter	from $ 247 million , or $ 1.52 a share~A3~9	SRL_large_scale
4343	1230	6986	the legislation~A1~7	the legislation~A1~7	the legislation~A1~7	main_workflow	solved by compare	the legislation~A1~7	SRL_large_scale
4344	1230	6987	n't~AM-NEG~7	n't~AM-NEG~7	n't~AM-NEG~7	main_workflow	solved by compare	n't~AM-NEG~7	SRL_large_scale
4345	1230	6988	President Bush~A0~16	President Bush~A0~16	President Bush~A0~16	main_workflow	solved by compare	President Bush~A0~16	SRL_large_scale
4346	1230	6989	across - the - board spending cuts mandated by the Gramm-Rudman deficit - reduction law~A1~16	across - the - board spending cuts mandated by the Gramm-Rudman deficit - reduction law~A1~16	across - the - board spending cuts mandated by the Gramm-Rudman deficit - reduction law~A1~16	main_workflow	solved by compare	across - the - board spending cuts mandated by the Gramm-Rudman deficit - reduction law~A1~16	SRL_large_scale
4347	1230	6990	across - the - board spending cuts mandated by the Gramm-Rudman deficit - reduction law~A1~24	across - the - board spending cuts mandated by the Gramm-Rudman deficit - reduction law~A1~24	across - the - board spending cuts mandated by the Gramm-Rudman deficit - reduction law~A1~24	main_workflow	solved by compare	across - the - board spending cuts mandated by the Gramm-Rudman deficit - reduction law~A1~24	SRL_large_scale
4348	1230	6991	by the Gramm-Rudman deficit - reduction law~A0~24	by the Gramm-Rudman deficit - reduction law~A0~24	by the Gramm-Rudman deficit - reduction law~A0~24	main_workflow	solved by filter	by the Gramm-Rudman deficit - reduction law~A0~24	SRL_large_scale
4349	2389	13496	He~A0~2	He~A0~2	He~A0~2	main_workflow	solved by compare	He~A1~2	SRL_large_scale
4350	2389	13497	his head~A1~2	his head~A1~2	his head~A1~2	main_workflow	solved by compare	his head~A1~2	SRL_large_scale
4351	2492	13972	They~A0~2	They~A0~2	They~A0~2	main_workflow	solved by fix	They~A0~2	SRL_large_scale
4352	2492	13973	Trig~A1~2	Trig~A1~2	Trig~A1~2	main_workflow	solved by filter	Trig~A1~2	SRL_large_scale
4353	2492	13975	Trig~A0~4	Trig~A0~4	Trig~A0~4	main_workflow	solved by filter	Trig~A0~4	SRL_large_scale
4354	2492	13976	liquor~A1~4	liquor~A1~4	liquor~A1~4	main_workflow	solved by filter	liquor~A1~4	SRL_large_scale
4355	2492	13977	from the officers ' mess~A2~4	from the officers ' mess~A2~4	from the officers ' mess~A2~4	main_workflow	solved by compare	from the officers ' mess~A2~4	SRL_large_scale
4356	2492	13978	he~A0~14	he~A0~14	he~A0~14	main_workflow	solved by compare	he~A0~14	SRL_large_scale
4357	2492	13979	a couple of girls~A1~14	a couple of girls~A1~14	a couple of girls~A1~14	main_workflow	solved by compare	a couple of girls~A1~14	SRL_large_scale
4358	798	4483	on Friday morning~AM-TMP~21	on Friday morning~AM-TMP~21	on Friday morning~AM-TMP~21	main_workflow	solved by filter	on Friday morning~AM-TMP~21	SRL_large_scale
4359	798	4484	he~A0~21	he~A0~21	he~A0~21	main_workflow	solved by filter	he~A0~21	SRL_large_scale
4360	798	4485	few kind words~A1~21	few kind words~A1~21	few kind words~A1~21	main_workflow	solved by compare	few kind words~A1~21	SRL_large_scale
4361	798	4486	for President Bush 's economic policy - making~AM-PNC~21	for President Bush 's economic policy - making~AM-PNC~21	for President Bush 's economic policy - making~AM-TMP~21	main_workflow	solved by compare	for President Bush 's economic policy - making~A1~21	SRL_large_scale
4362	1852	10539	United Auto Workers Local 1069 , which represents 3,000 workers at Boeing 's helicopter unit in Delaware County , Pa. ,~A0~9	United Auto Workers Local 1069 , which represents 3,000 workers at Boeing 's helicopter unit in Delaware County , Pa. ,~A0~9	United Auto Workers Local 1069 , which represents 3,000 workers at Boeing 's helicopter unit in Delaware County , Pa. ,~A0~9	main_workflow	solved by compare	United Auto Workers Local 1069 , which represents 3,000 workers at Boeing 's helicopter unit in Delaware County , Pa. ,~A0~9	SRL_large_scale
4363	1852	10541	3,000 workers at Boeing 's helicopter unit in Delaware County , Pa.~A1~9	3,000 workers at Boeing 's helicopter unit in Delaware County , Pa.~A1~9	3,000 workers at Boeing 's helicopter unit in Delaware County , Pa.~A1~9	main_workflow	solved by compare	3,000 workers at Boeing 's helicopter unit in Delaware County , Pa.~A1~9	SRL_large_scale
4364	1852	10542	United Auto Workers Local 1069 , which represents 3,000 workers at Boeing 's helicopter unit in Delaware County , Pa. ,~A0~23	United Auto Workers Local 1069 , which represents 3,000 workers at Boeing 's helicopter unit in Delaware County , Pa. ,~A0~23	United Auto Workers Local 1069 , which represents 3,000 workers at Boeing 's helicopter unit in Delaware County , Pa. ,~A0~23	main_workflow	solved by compare	United Auto Workers Local 1069 , which represents 3,000 workers at Boeing 's helicopter unit in Delaware County , Pa. ,~A0~23	SRL_large_scale
4365	1852	10543	it agreed to extend its contract on a day - by - day basis , with a 10 - day notification to cancel , while it continues bargaining~A1~23	it agreed to extend its contract on a day - by - day basis , with a 10 - day notification to cancel , while it continues bargaining~A1~23	it agreed to extend its contract on a day - by - day basis , with a 10 - day notification to cancel , while it continues bargaining~A1~23	main_workflow	solved by filter	it agreed to extend its contract on a day - by - day basis , with a 10 - day notification to cancel , while it continues bargaining~A1~23	SRL_large_scale
4366	1852	10544	it~A0~25	it~A0~25	it~A0~25	main_workflow	solved by compare	it~A0~25	SRL_large_scale
4367	1852	10545	to extend its contract on a day - by - day basis , with a 10 - day notification to cancel , while it continues bargaining~A1~25	to extend its contract on a day - by - day basis , with a 10 - day notification to cancel , while it continues bargaining~A1~25	to extend its contract on a day - by - day basis , with a 10 - day notification to cancel , while it continues bargaining~A1~25	main_workflow	solved by fix	to extend its contract on a day - by - day basis , with a 10 - day notification to cancel , while it continues bargaining~A1~25	SRL_large_scale
4368	1852	10546	it~A0~27	it~A0~27	it~A0~27	main_workflow	solved by filter	it~A0~27	SRL_large_scale
4369	1852	10547	its contract~A1~27	its contract~A1~27	its contract~A1~27	main_workflow	solved by compare	its contract~A1~27	SRL_large_scale
4370	1852	10548	on a day - by - day basis , with a 10 - day notification to cancel~AM-MNR~27	on a day - by - day basis , with a 10 - day notification to cancel~AM-MNR~27	on a day - by - day basis , with a 10 - day notification to cancel~AM-MNR~27	main_workflow	solved by compare	on a day - by - day basis , with a 10 - day notification to cancel~AM-MNR~27	SRL_large_scale
4371	1852	10549	while it continues bargaining~AM-TMP~27	while it continues bargaining~AM-TMP~27	while it continues bargaining~AM-TMP~27	main_workflow	solved by fix	while it continues bargaining~AM-TMP~27	SRL_large_scale
4372	1852	10550	it~A0~50	it~A0~50	it~A0~50	main_workflow	solved by fix	it~A0~50	SRL_large_scale
4373	1852	10551	bargaining~A1~50	bargaining~A1~50	bargaining~A1~50	main_workflow	solved by filter	bargaining~A1~50	SRL_large_scale
4374	1852	10552	it~A0~51	it~A0~51	it~A0~51	main_workflow	solved by compare	it~A0~51	SRL_large_scale
4375	2350	13304	that stone - gray mystery~A1~11	that stone - gray mystery~A1~11	that stone - gray mystery~A0~11	main_workflow	solved by fix	that stone - gray mystery~A1~11	SRL_large_scale
4376	2350	13305	for thirty days~AM-TMP~11	for thirty days~AM-TMP~11	for thirty days~A2~11	main_workflow	solved by compare	for thirty days~AM-TMP~11	SRL_large_scale
4377	2350	13307	he~A0~16	he~A0~16	he~A0~16	main_workflow	solved by compare	he~A0~16	SRL_large_scale
4378	2350	13309	Brittany , that stone - gray mystery through which he traveled for thirty days , sleeping in the barns of farmers or alongside roads ,~A0~27	Brittany , that stone - gray mystery through which he traveled for thirty days , sleeping in the barns of farmers or alongside roads ,~A0~27	Brittany , that stone - gray mystery through which he traveled for thirty days , sleeping in the barns of farmers or alongside roads ,~A0~27	main_workflow	solved by compare	Brittany , that stone - gray mystery through which he traveled for thirty days , sleeping in the barns of farmers or alongside roads ,~A0~27	SRL_large_scale
4379	2350	13310	some subtle change~A1~27	some subtle change~A1~27	some subtle change~A1~27	main_workflow	solved by compare	some subtle change~A1~27	SRL_large_scale
4380	2350	13311	in him~AM-LOC~27	in him~AM-LOC~27	in him~A2~27	main_workflow	solved by compare	in him~A2~27	SRL_large_scale
4381	2350	13312	Brittany , that stone - gray mystery through which he traveled for thirty days , sleeping in the barns of farmers or alongside roads , had worked some subtle change in him~A1~35	Brittany , that stone - gray mystery through which he traveled for thirty days , sleeping in the barns of farmers or alongside roads , had worked some subtle change in him~A1~35	Brittany , that stone - gray mystery through which he traveled for thirty days , sleeping in the barns of farmers or alongside roads , had worked some subtle change in him~A1~35	main_workflow	solved by compare	Brittany , that stone - gray mystery through which he traveled for thirty days , sleeping in the barns of farmers or alongside roads , had worked some subtle change in him~A1~35	SRL_large_scale
4382	2350	13313	he~A0~35	he~A0~35	he~A0~35	main_workflow	solved by filter	he~A0~35	SRL_large_scale
4383	2350	13314	he~A0~45	he~A0~45	he~A0~45	main_workflow	solved by compare	he~A0~45	SRL_large_scale
4384	2350	13315	Pierre~A1~45	Pierre~A1~45	Pierre~A1~45	main_workflow	solved by compare	Pierre~A1~45	SRL_large_scale
4385	1337	7656	Searle~A0~2	Searle~A0~2	Searle~A0~2	main_workflow	solved by compare	Searle~A0~2	SRL_large_scale
4386	1337	7657	to operate in the red~A1~2	to operate in the red~A1~2	to operate in the red~A1~2	main_workflow	solved by compare	to operate in the red~A1~2	SRL_large_scale
4387	1337	7658	through the first half of the year~AM-TMP~2	through the first half of the year~AM-TMP~2	through the first half of the year~AM-TMP~2	main_workflow	solved by compare	through the first half of the year~AM-TMP~2	SRL_large_scale
4388	1337	7659	Searle~A1~4	Searle~A1~4	Searle~A1~4	main_workflow	solved by compare	Searle~A1~4	SRL_large_scale
4389	1337	7660	in the red~AM-MNR~4	in the red~AM-MNR~4	in the red~AM-LOC~4	main_workflow	solved by compare	in the red~AM-LOC~4	SRL_large_scale
4390	1337	7661	Monsanto~A0~19	Monsanto~A0~19	Monsanto~A0~19	main_workflow	solved by filter	Monsanto~A0~19	SRL_large_scale
4391	1337	7662	it expects Searle to post a profit for all of 1989~A1~19	it expects Searle to post a profit for all of 1989~A1~19	it expects Searle to post a profit for all of 1989~A1~19	main_workflow	solved by compare	it expects Searle to post a profit for all of 1989~A1~19	SRL_large_scale
4392	1337	7663	it~A0~21	it~A0~21	it~A0~21	main_workflow	solved by compare	it~A0~21	SRL_large_scale
4393	1337	7664	Searle~A1~21	Searle~A1~21	Searle~A1~21	main_workflow	solved by compare	Searle~A1~21	SRL_large_scale
4394	1337	7666	Searle~A0~24	Searle~A0~24	Searle~A0~24	main_workflow	solved by compare	Searle~A0~24	SRL_large_scale
4395	1337	7667	a profit for all of 1989~A1~24	a profit for all of 1989~A1~24	a profit for all of 1989~A1~24	main_workflow	solved by filter	a profit for all of 1989~A1~24	SRL_large_scale
4396	2378	13441	none_of_the_above	none_of_the_above	Thus~AM-DIS~5	main_workflow	solved by filter	Thus~AM-DIS~5	SRL_large_scale
4397	2378	13442	stealthily~AM-MNR~5	stealthily~AM-MNR~5	stealthily~AM-MNR~5	main_workflow	solved by compare	stealthily~AM-MNR~5	SRL_large_scale
4398	2378	13443	they~A1~5	they~A1~5	they~A1~5	main_workflow	solved by compare	they~A1~5	SRL_large_scale
4399	2378	13444	upstream~A4~5	upstream~AM-DIR~5	upstream~AM-DIR~5	main_workflow	solved by compare	upstream~AM-DIR~5	SRL_large_scale
4400	2378	13445	then~AM-TMP~11	then~AM-TMP~11	then~AM-TMP~11	main_workflow	solved by compare	then~AM-TMP~11	SRL_large_scale
4401	2378	13446	they~A1~11	they~A0~11	they~A0~11	main_workflow	solved by compare	they~A0~11	SRL_large_scale
4402	2378	13447	to the right~AM-DIR~11	to the right~AM-DIR~11	to the right~AM-DIR~11	main_workflow	solved by filter	to the right~AM-DIR~11	SRL_large_scale
4403	2378	13448	the embankment~A1~16	the embankment~A1~16	the embankment~A2~16	main_workflow	solved by compare	the embankment~A1~16	SRL_large_scale
4404	2378	13449	into the valley~AM-DIR~21	into the valley~AM-DIR~21	into the valley~AM-DIR~21	main_workflow	solved by compare	into the valley~AM-DIR~21	SRL_large_scale
4405	2378	13450	again~AM-TMP~21	again~AM-TMP~21	again~AM-TMP~21	main_workflow	solved by compare	again~AM-TMP~21	SRL_large_scale
4406	2144	12191	Quantum~A0~2	Quantum~A0~2	Quantum~A0~2	main_workflow	solved by compare	Quantum~A0~2	SRL_large_scale
4407	2144	12192	the payout~A1~2	the payout~A1~2	the payout~A1~2	main_workflow	solved by compare	the payout~A1~2	SRL_large_scale
4408	2144	12193	at the time~AM-TMP~2	at the time~AM-TMP~2	at the time~AM-TMP~2	main_workflow	solved by compare	at the time~AM-TMP~2	SRL_large_scale
4409	2144	12194	as a way for it to share the bonanza with its holders , because its stock price was n't reflecting the huge profit increases~A2~2	as a way for it to share the bonanza with its holders , because its stock price was n't reflecting the huge profit increases~A2~2	as a way for it to share the bonanza with its holders , because its stock price was n't reflecting the huge profit increases~A2~2	main_workflow	solved by compare	as a way for it to share the bonanza with its holders , because its stock price was n't reflecting the huge profit increases~A2~2	SRL_large_scale
4410	2144	12195	the bonanza~A1~14	the bonanza~A1~14	the bonanza~A1~14	main_workflow	solved by compare	the bonanza~A1~14	SRL_large_scale
4411	2144	12196	with its holders~A2~14	with its holders~A2~14	with its holders~A2~14	main_workflow	solved by compare	with its holders~A2~14	SRL_large_scale
4412	2144	12198	its stock price~A2~27	its stock price~A2~27	its stock price~A2~27	main_workflow	solved by fix	its stock price~A1~27	SRL_large_scale
4413	2144	12199	n't~AM-NEG~27	n't~AM-NEG~27	n't~AM-NEG~27	main_workflow	solved by filter	n't~AM-NEG~27	SRL_large_scale
4414	2144	12200	the huge profit increases~A1~27	the huge profit increases~A1~27	the huge profit increases~A1~27	main_workflow	solved by compare	the huge profit increases~A1~27	SRL_large_scale
